11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	3	0	24	5	0	3	3	7	0	4	8	0	0	0	0	0	0	0	2	0	8	0	0	1	0	15	0	5	0	0	1	0	4	0	4	5	0	0	0	0	1	0	3	9	0	0	0	0	0	0	1	3	0	3	5	0	0	0	0	4	0	0	0	1	2	1	0	0	3	0	0	0	0	2	0	1	1	19	3	3	1	1	1	8	0	1	7	0	0	0	0	2	0	0	0	1	0	1	1	3	0	0	2	3	0	0	0	15	0	6	1	0	0	0	4	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1	5	1	0	1	1	1	0	0	0	0	3	2	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	1	0	3	1	0	0	1	0	0	2	0	1	0	0	1	0	0	4	0	3	0	0	1	1	0	0	0	1	0	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	14	3	0	4	1	0	0	0	0	0	3	0	0	7	0	0	1	1	4	2	1	0	0	3	0	1	0	0	0	0	6	6	0	3	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	4	5	0	0	0	2	0	0	2	0	2	0	0	0	16	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	6	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	19	0	0	0	0	0	0	5	0	0	4	0	1	6	4	5	5	0	0	1	3	0	0	0	0	0	2	0	0	0	5	0	3	0	0	1	0	2	0	11	3	0	0	1	0	0	0	1	4	1	0	7	0	0	1	1	1	0	0	0	1	0	0	0	0	3	6	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	2	1	0	0	3	0	0	0	0	0	3	0	4	1	0	0	1	0	2	1	1	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	3	3	5	0	0	0	0	0	0	0	2	4	0	2	0	0	0	4	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	1	3	1	0	22	3	14	0	13	18	0	6	0	0	2	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	11	0	10	1	1	0	0	0	0	0	9	10	2	0	0	0	0	0	27	6	1	3	1	0	0	0	0	4	0	0	0	0	6	0	0	0	2	0	0	0	0	12	0	0	14	1	6	1	1	4	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	4	1	0	1	7	1	0	0	3	0	4	0	0	0	0	0	2	0	0	1	0	2	1	1	0	0	0	2	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	1	1	0	0	0	0	2	0	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	18	1	0	25	12	14	0	6	19	0	10	0	0	2	1	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	6	6	1	2	0	1	0	0	8	12	1	0	0	0	0	0	2	2	4	3	1	3	0	0	0	10	0	0	0	0	8	0	0	0	4	0	0	0	0	10	0	0	3	4	2	3	1	1	2	0	0	0	6	0	0	1	0	1	1	0	0	2	0	6	1	4	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	2	3	0	1	0	0	1	0	1	0	0	0	4	1	1	0	1	0	0	0	1	1	0	5	1	4	0	0	1	0	0	0	4	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	3	2	0	1	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	8	0	0	1	0	1	2	2	0	0	2	0	0	0	0	0	0	0	9	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	7	5	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	2	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21	5	2	0	0	0	1	0	0	5	0	0	0	0	0	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	1	0	13	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	7	0	0	0	0	0	2	0	1	0	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	11	0	9	5	7	9	4	1	0	0	10	0	8	0	0	0	0	0	4	0	1	0	1	0	0	0	2	0	0	7	1	1	0	0	0	0	2	4	0	0	0	5	0	0	0	2	1	0	3	1	4	4	0	0	0	3	4	0	5	0	4	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	9	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	1	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	2	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	3	0	0	1	0	0	0	0	1	1	0	0	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	4	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2	1	0	11	2	0	9	0	0	1	0	0	24	3	16	0	0	0	1	7	0	28	0	0	0	0	1	0	3	1	0	0	0	0	1	1	7	3	1	0	0	0	0	0	0	2	0	2	0	1	0	0	0	5	1	0	0	0	1	0	0	0	6	0	0	0	0	1	0	0	0	13	1	5	0	0	0	5	0	0	3	0	0	0	0	5	0	0	0	0	0	1	2	0	0	0	0	2	0	0	2	18	0	9	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	5	17	0	1	1	2	0	0	0	0	0	7	2	3	0	0	0	0	0	3	2	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	2	1	0	6	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	4	0	0	1	7	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	0	1	1	9	0	0	0	0	0	0	0	0	0	0	1	6	0	14	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	4	1	0	0	3	2	0	0	0	0	0	1	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	14	18	0	17	0	0	6	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	5	1	4	2	0	0	0	0	0	0	10	5	2	0	0	0	0	0	19	5	1	0	0	1	0	0	0	4	0	0	0	0	4	1	0	0	8	0	0	0	0	16	0	0	7	0	3	1	2	1	1	0	0	0	1	1	0	0	0	5	0	0	0	1	0	7	3	1	1	0	1	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	3	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	19	0	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	23	0	0	0	0	6	1	0	0	0	0	0	0	0	2	5	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	7	0	2	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	3	4	0	0	0	0	0	0	0	1	0	0	3	0	1	0	3	1	0	0	0	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	13	0	1	0	2	2	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	23	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	3	0	0	1	0	5	7	0	0	0	0	0	0	4	2	1	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	1	0	0	0	0	12	2	0	1	4	14	1	1	12	0	1	0	0	3	0	0	0	3	1	0	0	0	1	0	5	0	5	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	2	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	1	1	1	0	0	0	6	0	0	0	0	0	0	1	1	0	2	2	0	0	4	0	1	1
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	4	3	3	4	0	0	0	2	0	0	0	0	0	0	1	2	0	6	0	4	0	0	2	0	0	0	5	2	0	0	0	0	0	0	3	0	0	2	3	0	0	0	5	2	0	0	0	1	7	0	0	0	1	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	1	2	2	0	1	1	0	2	0	0	6	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	1	2	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	1	1	0	0	0	0	0	0	3	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	1	0	3	0	0	2	0	1	1	0	2	2
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	0	1	1	0	1	0	0	0	0	3	0	1	0	0	0	0	3	0	5	2	0	1	0	3	1	0	2	3	0	0	0	0	0	0	21	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	4	0	0	3	4	1	0	3	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	3	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	2	0	0	0	0	0	0	2	3	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	3	1	2	0	0	0	0	6	20	0	0	0	0	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	10	0	0	9	3	5	0	3	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	0	4	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	1	2	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	1	3	1	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	1	4	6	1	0	1	9	0	1	1	0	0	1	1	3	0	2	0	1	0	0	1	2	0	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	3	4	0	0	0	1	3	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	2	1	1	4	1	0	0	0	0	1	0	1	2	2	0	2	1	2	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	2	1	0	3	2	0	1	0	2	0	2	1	1
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	14	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	31	0	0	0	0	1	0	0	0	2	0	1	3	0	0	1	0	0	4	0	0	0	0	19	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	10	0	0	0	0	0	0	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
